env,algorithm,config,eval_tau,run,mc_mean,mc_stddev,mc_cvar,cvar_regret,optimal_action_hit,catastrophic_count
bettinggame,PATSO,"particles=64,optimism=4.000000,p=1.000000,tau=0.200000",0.20000000000000001,1,0.25694736957550046,0.33627731423778134,-0.055096983909606934,0.015624999999999991,0,16
bettinggame,PATSO,"particles=64,optimism=4.000000,p=1.000000,tau=0.250000",0.25,0,0.17156830072402954,0.20247085853467151,-0.055115919113159183,0.0046874999999999972,1,26
bettinggame,PATSO,"particles=64,optimism=4.000000,p=1.000000,tau=0.250000",0.25,1,0.25236642837524415,0.32246098567650677,-0.062465286254882811,0.0046874999999999972,1,49
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.050000",0.050000000000000003,0,0.2690557861328125,0.36275026989377335,-0.0625,0.023437500000000003,0,40
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.050000",0.050000000000000003,1,0.22450032234191894,0.22764547854120046,-0.0625,0.0390625,0,33
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.100000",0.10000000000000001,0,0.30131714820861816,0.40416580103140437,-0.0625,0.0078125,1,68
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.100000",0.10000000000000001,1,0.16368606567382812,0.2111419129923241,-0.058555221557617186,0.015625,0,9
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.200000",0.20000000000000001,0,0.36002934455871582,0.42647866215330965,-0.0625,0.015624999999999991,0,51
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.200000",0.20000000000000001,1,0.31360931158065797,0.41659998288303229,-0.059535300731658934,0.023437499999999986,0,27
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.250000",0.25,0,0.30750087261199949,0.43264813473252783,-0.0625,0.0046874999999999972,1,50
bettinggame,PATSO,"particles=64,optimism=4.000000,p=2.000000,tau=0.250000",0.25,1,0.39025480270385743,0.44693495040315379,-0.062290916442871096,0.018749999999999989,0,47
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.050000",0.050000000000000003,0,0.21573212623596191,0.26877341487317891,-0.0625,0.023437500000000003,0,45
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.050000",0.050000000000000003,1,0.31026934623718261,0.36149184990282612,-0.0625,0.015625,0,48
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.100000",0.10000000000000001,0,0.21038954496383666,0.22899876326378205,-0.0625,0.0390625,0,22
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.100000",0.10000000000000001,1,0.20629917144775389,0.22895278187928308,-0.0625,0.015625,0,24
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.200000",0.20000000000000001,0,0.30060056924819945,0.39656789736324061,-0.048389995098114015,0.015624999999999991,0,13
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.200000",0.20000000000000001,1,0.28337423324584959,0.39707826713539474,-0.050910425186157224,0.015624999999999991,0,9
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.250000",0.25,0,0.22494953751564026,0.30658476927064915,-0.060866241455078123,0.0046874999999999972,1,38
bettinggame,PATSO,"particles=64,optimism=4.000000,p=4.000000,tau=0.250000",0.25,1,0.23535364747047424,0.2643319499452062,-0.055532608032226566,0.0046874999999999972,1,29
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.050000",0.050000000000000003,0,0.31350353717803953,0.33974224743160691,-0.0625,0.0078125,1,16
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.050000",0.050000000000000003,1,0.20153752565383912,0.24641823704417762,-0.0625,0.0078125,1,17
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.100000",0.10000000000000001,0,0.16633930206298828,0.20199441056907882,-0.0625,0,1,32
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.100000",0.10000000000000001,1,0.19478447198867799,0.263452588151395,-0.062181949615478516,0.015625,0,17
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.200000",0.20000000000000001,0,0.26511407375335694,0.30187704314471397,-0.050659060478210449,0.015624999999999991,0,12
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.200000",0.20000000000000001,1,0.23224037647247314,0.28084597836536535,-0.049331355094909671,0.015624999999999991,0,17
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.250000",0.25,0,0.33351650238037112,0.41253050564597249,-0.057528686523437497,0.014062499999999992,0,35
bettinggame,PATSO,"particles=64,optimism=8.000000,p=1.000000,tau=0.250000",0.25,1,0.22832464218139648,0.27817671768824825,-0.049447784423828127,0,1,12
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.050000",0.050000000000000003,0,0.3797482907772064,0.42139826718194245,-0.0625,0.023437500000000003,0,15
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.050000",0.050000000000000003,1,0.2125835108757019,0.2729460181837835,-0.0625,0.0078125,1,40
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.100000",0.10000000000000001,0,0.20323224902153014,0.23587237934480573,-0.062387347221374512,0.0078125,1,18
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.100000",0.10000000000000001,1,0.3263835859298706,0.41392924185910129,-0.0625,0.015625,0,59
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.200000",0.20000000000000001,0,0.36728696346282957,0.4126834429676155,-0.06195533275604248,0.0078124999999999957,1,35
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.200000",0.20000000000000001,1,0.28025773525238035,0.3316712746675744,-0.056857538223266599,0.015624999999999991,0,22
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.250000",0.25,0,0.31556055068969724,0.39161886795209566,-0.057257709503173826,0.014062499999999992,0,32
bettinggame,PATSO,"particles=64,optimism=8.000000,p=2.000000,tau=0.250000",0.25,1,0.23855194926261902,0.28706209007042433,-0.0625,0.0046874999999999972,1,59
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.050000",0.050000000000000003,0,0.2637107455730438,0.3061276214946011,-0.0625,0.023437500000000003,0,22
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.050000",0.050000000000000003,1,0.15394538879394531,0.19475568839277879,-0.057376098632812497,0,1,3
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.100000",0.10000000000000001,0,0.20857206821441651,0.28469301592376278,-0.0625,0.015625,0,37
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.100000",0.10000000000000001,1,0.22355422019958496,0.3063174198911886,-0.0625,0.023437500000000003,0,40
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.200000",0.20000000000000001,0,0.32034693717956542,0.39860322024262862,-0.050376987457275389,0.015624999999999991,0,19
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.200000",0.20000000000000001,1,0.22732455015182496,0.22373095652219183,-0.058651137351989749,0.0078124999999999957,1,30
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.250000",0.25,0,0.20239650726318359,0.26853179366584845,-0.0625,0,1,86
bettinggame,PATSO,"particles=64,optimism=8.000000,p=4.000000,tau=0.250000",0.25,1,0.24663436651229859,0.33719571366374934,-0.054625673294067381,0.0046874999999999972,1,24
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.050000",0.050000000000000003,0,0.24465660214424134,0.28630450488932024,-0.0625,0.0078125,1,11
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.050000",0.050000000000000003,1,0.2655877900123596,0.35760937526917264,-0.0625,0.0078125,1,40
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.100000",0.10000000000000001,0,0.24086684942245484,0.25210261710280379,-0.050627613067626955,0.023437500000000003,0,6
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.100000",0.10000000000000001,1,0.31031816959381103,0.35643006407477074,-0.061941027641296387,0.015625,0,15
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.200000",0.20000000000000001,0,0.17822314023971558,0.24308101975939161,-0.044999516010284422,0.015624999999999991,0,4
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.200000",0.20000000000000001,1,0.24710449934005738,0.36409677833134707,-0.045344293117523193,0.0078124999999999957,1,2
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.250000",0.25,0,0.2522550058364868,0.3052154304676572,-0.037203197479248044,0.0093749999999999944,1,18
bettinggame,PATSO,"particles=128,optimism=2.000000,p=1.000000,tau=0.250000",0.25,1,0.34395727157592776,0.40922820522009401,-0.0625,0.018749999999999989,0,50
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.050000",0.050000000000000003,0,0.31293111085891723,0.43528303035102683,-0.0625,0.015625,0,57
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.050000",0.050000000000000003,1,0.20499999999999999,0.2500125624984379,-0.0625,0,1,93
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.100000",0.10000000000000001,0,0.27720733642578127,0.29384722523640516,-0.0625,0.03125,0,21
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.100000",0.10000000000000001,1,0.22578239440917969,0.29159340417214163,-0.0625,0.015625,0,32
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.200000",0.20000000000000001,0,0.28010021209716796,0.37537997247810495,-0.060650348663330078,0.0078124999999999957,1,31
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.200000",0.20000000000000001,1,0.20982421875000001,0.20872012280196087,-0.0625,0,1,58
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.250000",0.25,0,0.29419426918029784,0.37752611657995588,-0.048661231994628906,0.0093749999999999944,1,21
bettinggame,PATSO,"particles=128,optimism=2.000000,p=2.000000,tau=0.250000",0.25,1,0.33774051427841184,0.40602164795810736,-0.048246126174926761,0.0046874999999999972,1,8
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.050000",0.050000000000000003,0,0.19414108037948608,0.22556918274578189,-0.0625,0.0078125,1,37
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.050000",0.050000000000000003,1,0.11543926239013672,0.17020317067505256,-0.0625,0.015625,0,60
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.100000",0.10000000000000001,0,0.19477896451950072,0.24656697553287782,-0.0625,0.0078125,1,34
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.100000",0.10000000000000001,1,0.1567431640625,0.18003095991899803,-0.0625,0,1,29
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.200000",0.20000000000000001,0,0.20711398839950562,0.22495680433790213,-0.054243409633636476,0.015624999999999991,0,16
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.200000",0.20000000000000001,1,0.20379188299179077,0.2628363547152236,-0.058290815353393553,0.0078124999999999957,1,27
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.250000",0.25,0,0.36967406988143919,0.41192138328413247,-0.059439353942871094,0.0046874999999999972,1,38
bettinggame,PATSO,"particles=128,optimism=2.000000,p=4.000000,tau=0.250000",0.25,1,0.22866912841796874,0.28128097513619171,-0.061818847656250002,0.0093749999999999944,1,44
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.050000",0.050000000000000003,0,0.33647682189941408,0.42167746638452736,-0.0625,0,1,15
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.050000",0.050000000000000003,1,0.22696991920471191,0.3089499174588084,-0.0625,0.015625,0,35
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.100000",0.10000000000000001,0,0.20610131740570067,0.26654615756219202,-0.062129211425781247,0.0078125,1,16
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.100000",0.10000000000000001,1,0.18039092302322388,0.23773963302616266,-0.0625,0.0078125,1,22
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.200000",0.20000000000000001,0,0.16214672565460206,0.20157730250916489,-0.046428537368774413,0.0078124999999999957,1,6
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.200000",0.20000000000000001,1,0.22411802291870117,0.35230183399579301,-0.0625,0.0078124999999999957,1,41
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.250000",0.25,0,0.2205251383781433,0.26417700393523136,-0.038912897109985349,0.0046874999999999972,1,14
bettinggame,PATSO,"particles=128,optimism=4.000000,p=1.000000,tau=0.250000",0.25,1,0.26415948152542112,0.35959632969317679,-0.058816394805908202,0.014062499999999992,0,33
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.050000",0.050000000000000003,0,0.340103235244751,0.39593750590504051,-0.0625,0.0390625,0,33
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.050000",0.050000000000000003,1,0.17131399154663085,0.19987152266791222,-0.0625,0.03125,0,42
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.100000",0.10000000000000001,0,0.30728076219558714,0.42266527240440027,-0.0625,0.0390625,0,44
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.100000",0.10000000000000001,1,0.20622797369956969,0.25637377951525619,-0.058782196044921874,0.0078125,1,12
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.200000",0.20000000000000001,0,0.23331958055496216,0.26147497625760968,-0.047133928537368773,0.0078124999999999957,1,3
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.200000",0.20000000000000001,1,0.28769765853881835,0.40397532461576818,-0.0625,0.015624999999999991,0,67
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.250000",0.25,0,0.33307771682739257,0.42539579875578787,-0.0625,0.0046874999999999972,1,51
bettinggame,PATSO,"particles=128,optimism=4.000000,p=2.000000,tau=0.250000",0.25,1,0.26536990642547609,0.3761824776152487,-0.0625,0.0093749999999999944,1,62
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.050000",0.050000000000000003,0,0.15039871215820313,0.1650756245618191,-0.0615081787109375,0,1,9
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.050000",0.050000000000000003,1,0.18628915548324584,0.22559186405014317,-0.0625,0.0078125,1,28
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.100000",0.10000000000000001,0,0.24070083618164062,0.36001143515985995,-0.0625,0,1,57
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.100000",0.10000000000000001,1,0.18337018966674803,0.24383095032489607,-0.0625,0,1,35
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.200000",0.20000000000000001,0,0.26376017093658449,0.38701748220604704,-0.0625,0.015624999999999991,0,44
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.200000",0.20000000000000001,1,0.2557466411590576,0.37344569747836198,-0.062187910079956055,0.015624999999999991,0,37
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.250000",0.25,0,0.2533298110961914,0.34223394208881225,-0.058119010925292966,0.0093749999999999944,1,33
bettinggame,PATSO,"particles=128,optimism=4.000000,p=4.000000,tau=0.250000",0.25,1,0.20343135833740233,0.24517404152089528,-0.055719985961914062,0.0093749999999999944,1,29
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.050000",0.050000000000000003,0,0.29822975158691406,0.34731004827094747,-0.0625,0,1,11
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.050000",0.050000000000000003,1,0.21677623748779296,0.27699672711857221,-0.0625,0.023437500000000003,0,43
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.100000",0.10000000000000001,0,0.2349459171295166,0.28612987277230389,-0.057135677337646483,0,1,7
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.100000",0.10000000000000001,1,0.24331091761589049,0.28377373268680722,-0.05983656644821167,0.0078125,1,11
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.200000",0.20000000000000001,0,0.24895293474197389,0.31282639554762431,-0.039585876464843753,0.015624999999999991,0,5
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.200000",0.20000000000000001,1,0.23939226150512696,0.34611135944383709,-0.0625,0.015624999999999991,0,73
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.250000",0.25,0,0.30478675246238707,0.41202375543130515,-0.0566516637802124,0.0046874999999999972,1,32
bettinggame,PATSO,"particles=128,optimism=8.000000,p=1.000000,tau=0.250000",0.25,1,0.26166477203369143,0.37654363696653731,-0.0625,0.0093749999999999944,1,50
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.050000",0.050000000000000003,0,0.20913959503173829,0.23474543210354937,-0.0625,0,1,24
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.050000",0.050000000000000003,1,0.26901676177978517,0.28158375300361266,-0.061999821662902833,0.0390625,0,8
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.100000",0.10000000000000001,0,0.25223890304565427,0.31476210686041828,-0.0625,0.015625,0,50
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.100000",0.10000000000000001,1,0.23220922470092772,0.28290521183392858,-0.062266540527343747,0.03125,0,18
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.200000",0.20000000000000001,0,0.29502174854278562,0.36130465280544799,-0.061036944389343262,0.015624999999999991,0,31
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.200000",0.20000000000000001,1,0.2148836898803711,0.2144690640273515,-0.060469627380371094,0,1,32
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.250000",0.25,0,0.29827732563018799,0.39797141089841331,-0.057186059951782227,0.014062499999999992,0,30
bettinggame,PATSO,"particles=128,optimism=8.000000,p=2.000000,tau=0.250000",0.25,1,0.23514828205108643,0.3094939587881318,-0.058817005157470702,0.0046874999999999972,1,40
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.050000",0.050000000000000003,0,0.27706710815429686,0.34148403974409713,-0.0625,0,1,15
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.050000",0.050000000000000003,1,0.16119029998779297,0.16033536314435851,-0.057453155517578125,0,1,4
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.100000",0.10000000000000001,0,0.23631268501281738,0.32376083665557748,-0.0625,0.0078125,1,38
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.100000",0.10000000000000001,1,0.24232335567474364,0.28281707650728527,-0.0625,0.03125,0,47
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.200000",0.20000000000000001,0,0.21532454013824462,0.26309115556445345,-0.062462234497070314,0.0078124999999999957,1,39
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.200000",0.20000000000000001,1,0.19488416194915772,0.21633278808577558,-0.057160151004791257,0.0078124999999999957,1,23
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.250000",0.25,0,0.20372690200805665,0.24454446163653384,-0.052346572875976563,0.0046874999999999972,1,26
bettinggame,PATSO,"particles=128,optimism=8.000000,p=4.000000,tau=0.250000",0.25,1,0.22374625921249389,0.27529916693001849,-0.060387573242187499,0.0093749999999999944,1,39
